Trade,Time
90231,86
90232,20
90233,6
90234,11
90235,3
90236,16
90237,16
90238,19
90239,3
90240,43
90241,2
90242,22
90243,6
90244,14
90245,22
90246,59
90247,25
90248,13
90249,37
90250,6
90251,5
90252,2
90253,9
90254,22
90255,3
90256,3
90257,13
90258,6
90259,3
90260,6
90261,5
90262,98
90263,2
90264,9
90265,3
90266,26
90267,19
90268,3
90269,9
90270,25
90271,15
90272,6
90273,20
90274,10
90275,2
90276,289
90277,3
90278,10
90279,3
90280,40
90281,5
90282,65
90283,20
90284,50
90285,59
90286,25
90287,18
90288,3
90289,27
90290,2
90291,2
90292,24
90293,6
90294,2
90295,25
90296,2
90297,3
90298,60
90299,2
90300,53
90301,40
90302,6
90303,56
90304,70
90305,3
90306,21
90307,3
90308,12
90309,2
90310,20
90311,26
90312,10
90313,4
90314,53
90315,2
90316,6
90317,3
90318,2
90319,18
90320,21
90321,34
90322,13
90323,38
90324,6
90325,11
90326,99
90327,12
90328,12
90329,4
90330,2
90331,6
90332,37
90333,9
90334,50
90335,30
90336,16
90337,3
90338,39
90339,18
90340,15
90341,6
90342,11
90343,2
90344,38
90345,56
90346,22
90347,63
90348,33
90349,25
90350,12
90351,21
90352,6
90353,24
90354,20
90355,9
90356,34
90357,25
90358,173
90359,15
90360,11
90361,46
90362,6
90363,16
90364,75
90365,3
90366,328
90367,6
90368,2
90369,21
90370,3
90371,13
90372,19
90373,23
90374,3
90375,2
90376,3
90377,2
90378,65
90379,83
90380,82
90381,4
90382,6
90383,38
90384,21
90385,70
90386,4
90387,69
90388,9
90389,6
90390,37
90391,6
90392,18
90393,55
90394,70
90395,3
90396,82
90397,18
90398,47
90399,74
90400,74
90401,3
90402,2
90403,6
90404,6
90405,13
90406,33
90407,9
90408,9
90409,12
90410,29
90411,20
90412,50
90413,20
90414,2
90415,2
90416,70
90417,23
90418,68
90419,12
90420,4
90421,32
90422,9
90423,32
90424,13
90425,35
90426,20
90427,2
90428,67
90429,20
90430,68
90431,114
90432,11
90433,23
90434,36
90435,27
90436,3
90437,22
90438,19
90439,33
90440,5
90441,19
90442,18
90443,6
90444,34
90445,37
90446,6
90447,24
90448,39
90449,21
90450,16
90451,18
90452,26
90453,24
90454,2
90455,6
90456,3
90457,81
90458,30
90459,9
90460,13
90461,3
90462,50
90463,23
90464,18
90465,3
90466,2
90467,3
90468,5
90469,46
90470,46
90471,21
90472,15
90473,67
90474,52
90475,4
90476,33
90477,15
90478,6
90479,9
90480,12
90481,36
90482,26
90483,124
90484,43
90485,9
90486,20
90487,41
90488,6
90489,18
90490,39
90491,21
90492,60
90493,6
90494,3
90495,19
90496,23
90497,4
90498,6
90499,6
90500,6
90501,2
90502,3
90503,12
90504,16
90505,32
90506,62
90507,26
90508,6
90509,12
90510,6
90511,70
90512,12
90513,2
90514,6
90515,5
90516,84
90517,6
90518,13
90519,21
90520,45
90521,64
90522,10
90523,5
90524,11
90525,3
90526,18
90527,20
90528,503
90529,5
90530,2
90531,93
90532,9
90533,12
90534,9
90535,16
90536,72
90537,5
90538,47
90539,18
90540,2
90541,12
90542,9
90543,6
90544,9
90545,10
90546,25
90547,33
90548,13
90549,15
90550,2
90551,41
90552,65
90553,5
90554,23
90555,32
90556,26
90557,4
90558,68
90559,90
90560,3
90561,9
90562,100
90563,3
90564,13
90565,6
90566,19
90567,9
90568,33
90569,24
90570,21
90571,46
90572,25
90573,25
90574,24
90575,16
90576,52
90577,34
90578,22
90579,12
90580,6
90581,3
90582,40
90583,19
90584,25
90585,12
90586,42
90587,12
90588,18
90589,19
90590,4
90591,2
90592,6
90593,6
90594,22
90595,21
90596,18
90597,55
90598,22
90599,57
90600,6
90601,2
90602,52
90603,21
90604,5
90605,6
90606,20
90607,13
90608,22
90609,75
90610,53
90611,80
90612,6
90613,17
90614,20
90615,6
90616,19
90617,11
90618,39
90619,37
90620,54
90621,4
90622,26
90623,69
90624,18
90625,19
90626,11
90627,4
90628,83
90629,39
90630,3
90631,61
90632,12
90633,43
90634,2
90635,23
90636,31
90637,19
90638,5
90639,21
90640,2
90641,20
90642,22
90643,27
90644,4
90645,58
90646,6
90647,6
90648,36
90649,3
90650,6
90651,18
90652,23
90653,62
90654,53
90655,21
90656,18
90657,10
90658,19
90659,29
90660,4
90661,36
90662,6
90663,19
90664,6
90665,4
90666,49
90667,59
90668,5
90669,6
90670,4
90671,26
90672,4
90673,44
90674,53
90675,2
90676,9
90677,23
90678,40
90679,9
90680,4
90681,3
90682,19
90683,23
90684,6
90685,29
90686,9
90687,18
90688,75
90689,11
90690,6
90691,68
90692,20
90693,6
90694,3
90695,20
90696,4
90697,4
90698,13
90699,2
90700,6
90701,16
90702,3
90703,18
90704,4
90705,2
90706,2
90707,12
90708,6
90709,20
90710,10
90711,12
90712,3
90713,21
90714,26
90715,42
90716,67
90717,12
90718,5
90719,50
90720,14
90721,25
90722,23
90723,38
90724,12
90725,87
90726,45
90727,44
90728,9
90729,14
90730,3
90731,18
90732,16
90733,61
90734,12
90735,25
90736,34
90737,16
90738,26
90739,33
90740,9
90741,14
90742,11
90743,11
90744,119
90745,59
90746,116
90747,3
90748,12
90749,2
90750,20
90751,49
90752,22
90753,6
90754,59
90755,2
90756,64
90757,9
90758,46
90759,37
90760,3
90761,3
90762,30
90763,21
90764,36
90765,49
90766,6
90767,11
90768,44
90769,3
90770,14
90771,23
90772,54
90773,18
90774,53
90775,14
90776,4
90777,38
90778,67
90779,82
90780,4
90781,16
90782,18
90783,36
90784,6
90785,10
90786,5
90787,4
90788,15
90789,10
90790,35
90791,20
90792,160
90793,18
90794,6
90795,6
90796,18
90797,121
90798,2
90799,16
90800,73
90801,5
90802,9
90803,29
90804,21
90805,34
90806,18
90807,26
90808,43
90809,12
90810,39
90811,19
90812,10
90813,18
90814,18
90815,2
90816,6
90817,9
90818,100
90819,20
90820,29
90821,3
90822,6
90823,82
90824,20
90825,19
90826,6
90827,36
90828,12
90829,9
90830,12
90831,41
90832,21
90833,57
90834,24
90835,186
90836,27
90837,84
90838,24
90839,3
90840,4
90841,101
90842,69
90843,2
90844,2
90845,5
90846,23
90847,64
90848,39
90849,15
90850,40
90851,47
90852,3
90853,11
90854,24
90855,37
90856,11
90857,49
90858,18
90859,97
90860,34
90861,20
90862,4
90863,47
90864,13
90865,16
90866,21
90867,20
90868,3
90869,34
90870,6
90871,20
90872,12
90873,12
90874,34
90875,20
90876,18
90877,16
90878,6
90879,44
90880,19
90881,105
90882,29
90883,4
90884,11
90885,13
90886,54
90887,6
90888,18
90889,21
90890,9
90891,44
90892,42
90893,101
90894,30
90895,6
90896,4
90897,12
90898,64
90899,19
90900,12
90901,12
90902,25
90903,29
90904,6
90905,12
90906,20
90907,4
90908,9
90909,5
90910,56
90911,21
90912,37
90913,13
90914,12
90915,21
90916,18
90917,12
90918,18
90919,26
90920,6
90921,19
90922,9
90923,12
90924,6
90925,2
90926,84
90927,32
90928,20
90929,21
90930,164
90931,6
90932,90
90933,2
90934,12
90935,67
90936,5
90937,69
90938,6
90939,4
90940,6
90941,4
90942,10
90943,3
90944,6
90945,36
90946,36
90947,37
90948,23
90949,2
90950,3
90951,9
90952,33
90953,18
90954,9
90955,20
90956,18
90957,20
90958,64
90959,18
90960,3
90961,4
90962,4
90963,3
90964,25
90965,20
90966,2
90967,20
90968,2
90969,12
90970,39
90971,6
90972,35
90973,33
90974,9
90975,38
90976,12
90977,2
90978,83
90979,9
90980,24
90981,5
90982,9
90983,36
90984,40
90985,3
90986,6
90987,2
90988,3
90989,51
90990,40
90991,6
90992,25
90993,74
90994,50
90995,9
90996,20
90997,6
90998,11
90999,6
91000,4
91001,13
91002,32
91003,18
91004,9
91005,12
91006,21
91007,6
91008,27
91009,54
91010,2
91011,2
91012,43
91013,2
91014,5
91015,27
91016,43
91017,3
91018,26
91019,16
91020,15
91021,2
91022,49
91023,22
91024,22
91025,44
91026,70
91027,6
91028,3
91029,64
91030,21
91031,54
91032,21
91033,49
91034,4
91035,83
91036,3
91037,12
91038,41
91039,85
91040,5
91041,20
91042,83
91043,22
91044,20
91045,19
91046,2
91047,20
91048,91
91049,33
91050,12
91051,18
91052,12
91053,5
91054,31
91055,89
91056,34
91057,4
91058,9
91059,3
91060,19
91061,3
91062,6
91063,67
91064,35
91065,42
91066,35
91067,19
91068,18
91069,61
91070,29
91071,25
91072,54
91073,2
91074,87
91075,6
91076,35
91077,76
91078,69
91079,25
91080,61
91081,28
91082,4
91083,21
91084,2
91085,12
91086,12
91087,4
91088,6
91089,5
91090,24
91091,4
91092,3
91093,99
91094,13
91095,6
91096,16
91097,18
91098,12
91099,5
91100,6
91101,4
91102,90
91103,4
91104,5
91105,2
91106,97
91107,3
91108,46
91109,6
91110,53
91111,2
91112,27
91113,20
91114,22
91115,24
91116,16
91117,6
91118,30
91119,9
91120,4
91121,16
91122,4
91123,2
91124,117
91125,20
91126,2
91127,34
91128,50
91129,54
91130,31
91131,25
91132,9
91133,33
91134,44
91135,6
91136,3
91137,10
91138,2
91139,12
91140,3
91141,2
91142,14
91143,12
91144,13
91145,34
91146,12
91147,32
91148,3
91149,19
91150,12
91151,2
91152,13
91153,2
91154,28
91155,55
91156,6
91157,25
91158,9
91159,63
91160,6
91161,53
91162,52
91163,13
91164,21
91165,2
91166,3
91167,18
91168,9
91169,20
91170,2
91171,39
91172,6
91173,2
91174,20
91175,36
91176,9
91177,45
91178,34
91179,9
91180,13
91181,32
91182,2
91183,4
91184,9
91185,6
91186,104
91187,77
91188,51
91189,15
91190,2
91191,62
91192,20
91193,4
91194,70
91195,2
91196,3
91197,76
91198,39
91199,32
91200,3
91201,20
91202,9
91203,55
91204,2
91205,11
91206,21
91207,20
91208,33
91209,2
91210,9
91211,5
91212,16
91213,69
91214,6
91215,6
91216,6
91217,38
91218,18
91219,2
91220,18
91221,6
91222,12
91223,20
91224,23
91225,64
91226,9
91227,34
91228,68
91229,3
91230,15
91231,39
91232,33
91233,6
91234,40
91235,114
91236,3
91237,6
91238,48
91239,34
91240,24
91241,39
91242,67
91243,5
91244,28
91245,22
91246,11
91247,36
91248,19
91249,21
91250,58
91251,25
91252,5
91253,2
91254,40
91255,18
91256,39
91257,20
91258,82
91259,46
91260,27
91261,2
91262,2
91263,20
91264,13
91265,4
91266,2
91267,54
91268,13
91269,6
91270,13
91271,2
91272,41
91273,6
91274,86
91275,4
91276,76
91277,44
91278,29
91279,4
91280,20
91281,25
91282,5
91283,12
91284,13
91285,27
91286,20
91287,16
91288,23
91289,43
91290,6
91291,28
91292,32
91293,12
91294,18
91295,34
91296,11
91297,71
91298,45
91299,46
91300,6
91301,9
91302,12
91303,18
91304,32
91305,68
91306,17
91307,25
91308,6
91309,59
91310,4
91311,23
91312,2
91313,4
91314,39
91315,83
91316,9
91317,5
91318,33
91319,92
91320,2
91321,20
91322,20
91323,2
91324,15
91325,3
91326,23
91327,3
91328,77
91329,71
91330,49
91331,20
91332,6
91333,2
91334,13
91335,40
91336,46
91337,29
91338,36
91339,43
91340,13
91341,9
91342,40
91343,68
91344,6
91345,15
91346,3
91347,19
91348,285
91349,12
91350,20
91351,3
91352,2
91353,18
91354,2
91355,5
91356,52
91357,2
91358,38
91359,4
91360,9
91361,34
91362,101
91363,43
91364,3
91365,2
91366,56
91367,42
91368,4
91369,30
91370,6
91371,6
91372,21
91373,6
91374,22
91375,13
91376,2
91377,2
91378,70
91379,43
91380,37
91381,22
91382,19
91383,27
91384,12
91385,81
91386,2
91387,4
91388,34
91389,14
91390,18
91391,33
91392,91
91393,2
91394,6
91395,46
91396,9
91397,18
91398,20
91399,2
91400,3
91401,43
91402,36
91403,39
91404,18
91405,128
91406,6
91407,55
91408,10
91409,26
91410,16
91411,2
91412,92
91413,20
91414,17
91415,3
91416,60
91417,6
91418,2
91419,13
91420,102
91421,11
91422,49
91423,37
91424,12
91425,19
91426,21
91427,11
91428,18
91429,54
91430,43
91431,9
91432,6
91433,6
91434,58
91435,18
91436,9
91437,25
91438,3
91439,34
91440,30
91441,12
91442,6
91443,20
91444,60
91445,33
91446,40
91447,18
91448,68
91449,9
91450,5
91451,33
91452,5
91453,2
91454,4
91455,56
91456,27
91457,4
91458,160
91459,12
91460,45
91461,6
91462,3
91463,18
91464,53
91465,6
91466,63
91467,29
91468,20
91469,12
91470,6
91471,84
91472,6
91473,71
91474,2
91475,3
91476,6
91477,44
91478,74
91479,3
91480,6
91481,34
91482,18
91483,4
91484,9
91485,2
91486,62
91487,6
91488,9
91489,53
91490,24
91491,6
91492,12
91493,172
91494,6
91495,9
91496,2
91497,25
91498,20
91499,3
91500,9
91501,13
91502,18
91503,58
91504,24
91505,5
91506,12
91507,111
91508,6
91509,11
91510,3
91511,13
91512,69
91513,6
91514,19
91515,9
91516,23
91517,4
91518,54
91519,37
91520,46
91521,9
91522,39
91523,6
91524,84
91525,20
91526,4
91527,40
91528,16
91529,14
91530,12
91531,19
91532,6
91533,16
91534,63
91535,2
91536,21
91537,6
91538,4
91539,6
91540,66
91541,25
91542,3
91543,2
91544,61
91545,38
91546,4
91547,21
91548,5
91549,20
91550,3
91551,4
91552,21
91553,11
91554,27
91555,6
91556,27
91557,9
91558,13
91559,43
91560,21
91561,3
91562,9
91563,34
91564,6
91565,3
91566,20
91567,13
91568,32
91569,2
91570,12
91571,11
91572,6
91573,25
91574,19
91575,2
91576,76
91577,36
91578,3
91579,9
91580,13
91581,21
91582,23
91583,5
91584,40
91585,6
91586,12
91587,21
91588,21
91589,2
91590,2
91591,85
91592,21
91593,13
91594,9
91595,21
91596,44
91597,335
91598,12
91599,18
91600,34
91601,46
91602,2
91603,58
91604,2
91605,6
91606,4
91607,40
91608,56
91609,58
91610,10
91611,19
91612,9
91613,25
91614,24
91615,13
91616,16
91617,101
91618,3
91619,5
91620,31
91621,36
91622,13
91623,50
91624,3
91625,12
91626,38
91627,11
91628,46
91629,13
91630,56
91631,6
91632,13
91633,9
91634,28
91635,82
91636,54
91637,20
91638,5
91639,12
91640,18
91641,3
91642,22
91643,22
91644,11
91645,13
91646,58
91647,11
91648,38
91649,43
91650,3
91651,106
91652,3
91653,9
91654,23
91655,20
91656,36
91657,9
91658,94
91659,12
91660,15
91661,6
91662,4
91663,25
91664,66
91665,5
91666,58
91667,87
91668,4
91669,4
91670,3
91671,70
91672,24
91673,3
91674,16
91675,6
91676,4
91677,60
91678,2
91679,9
91680,6
91681,6
91682,20
91683,6
91684,39
91685,12
91686,15
91687,52
91688,42
91689,31
91690,38
91691,2
91692,3
91693,4
91694,78
91695,28
91696,5
91697,33
91698,21
91699,24
91700,44
91701,2
91702,40
91703,6
91704,39
91705,21
91706,39
91707,14
91708,6
91709,58
91710,6
91711,27
91712,38
91713,34
91714,58
91715,5
91716,6
91717,4
91718,36
91719,4
91720,21
91721,20
91722,33
91723,13
91724,16
91725,12
91726,19
91727,2
91728,53
91729,19
91730,35
91731,5
91732,65
91733,45
91734,6
91735,67
91736,39
91737,12
91738,17
91739,5
91740,72
91741,9
91742,11
91743,12
91744,19
91745,6
91746,25
91747,68
91748,5
91749,64
91750,81
91751,5
91752,4
91753,3
91754,39
91755,19
91756,68
91757,46
91758,2
91759,36
91760,34
91761,3
91762,12
91763,40
91764,2
91765,6
91766,24
91767,6
91768,62
91769,5
91770,6
91771,20
91772,6
91773,76
91774,41
91775,5
91776,103
91777,45
91778,99
91779,26
91780,19
91781,6
91782,9
91783,13
91784,16
91785,38
91786,3
91787,1986
91788,9
91789,37
91790,18
91791,3
91792,29
91793,64
91794,43
91795,26
91796,20
91797,27
91798,20
91799,18
91800,60
91801,4
91802,23
91803,48
91804,12
91805,31
91806,20
91807,3
91808,20
91809,6
91810,13
91811,4
91812,54
91813,4
91814,4
91815,2
91816,4
91817,9
91818,6
91819,20
91820,34
91821,2
91822,12
91823,12
91824,68
91825,21
91826,4
91827,41
91828,3
91829,25
91830,101
91831,44
91832,4
91833,12
91834,49
91835,70
91836,41
91837,87
91838,31
91839,25
91840,3
91841,64
91842,10
91843,22
91844,6
91845,6
91846,37
91847,23
91848,39
91849,64
91850,31
91851,13
91852,36
91853,6
91854,2
91855,13
91856,4
91857,84
91858,21
91859,71
91860,9
91861,11
91862,3
91863,12
91864,5
91865,33
91866,12
91867,4
91868,191
91869,18
91870,22
91871,36
91872,6
91873,59
91874,2
91875,18
91876,60
91877,9
91878,3
91879,91
91880,3
91881,6
91882,3
91883,82
91884,6
91885,9
91886,35
91887,93
91888,27
91889,2
91890,93
91891,3
91892,2
91893,10
91894,6
91895,27
91896,25
91897,6
91898,2
91899,54
91900,6
91901,40
91902,3
91903,94
91904,6
91905,19
91906,11
91907,25
91908,50
91909,3
91910,2
91911,18
91912,23
91913,25
91914,18
91915,13
91916,6
91917,23
91918,3
91919,6
91920,3
91921,37
91922,43
91923,12
91924,4
91925,113
91926,90
91927,64
91928,49
91929,12
91930,50
91931,86
91932,32
91933,37
91934,20
91935,23
91936,39
91937,9
91938,2
91939,46
91940,19
91941,46
91942,76
91943,27
91944,13
91945,26
91946,20
91947,19
91948,23
91949,25
91950,6
91951,37
91952,29
91953,27
91954,12
91955,11
91956,9
91957,68
91958,3
91959,10
91960,36
91961,18
91962,14
91963,77
91964,12
91965,4
91966,26
91967,13
91968,2
91969,36
91970,173
91971,34
91972,2
91973,25
91974,57
91975,69
91976,6
91977,58
91978,31
91979,2
91980,2
91981,22
91982,44
91983,18
91984,11
91985,12
91986,12
91987,5
91988,38
91989,45
91990,94
91991,6
91992,29
91993,16
91994,4
91995,20
91996,18
91997,40
91998,3
91999,19
92000,4
92001,91
92002,2
92003,61
92004,70
92005,31
92006,2
92007,12
92008,3
92009,40
92010,19
92011,46
92012,11
92013,13
92014,2
92015,25
92016,2
92017,11
92018,6
92019,27
92020,18
92021,21
92022,58
92023,40
92024,9
92025,39
92026,9
92027,3
92028,12
92029,9
92030,16
92031,72
92032,3
92033,10
92034,33
92035,22
92036,6
92037,51
92038,11
92039,9
92040,68
92041,13
92042,85
92043,12
92044,5
92045,68
92046,36
92047,3
92048,11
92049,46
92050,77
92051,71
92052,40
92053,5
92054,2
92055,67
92056,27
92057,25
92058,54
92059,25
92060,9
92061,4
92062,44
92063,45
92064,2
92065,29
92066,6
92067,22
92068,61
92069,5
92070,3
92071,61
92072,2
92073,6
92074,34
92075,5
92076,18
92077,100
92078,79
